********************************************
HeapName:	Main Game Thread Heap
NumLeaks:	67591
********************************************
Address                Size    File
0x000000000490F47F       40    EDBVHSolutions.cpp:134
0x000000000490F4B7       12    
0x000000000490F4D3       40    EDBVHSolutions.cpp:134
0x000000000490F50B       12    
0x000000000490F527       40    EDBVHSolutions.cpp:134
0x000000000490F55F       40    EDBVHSolutions.cpp:134
0x000000000490F597       40    EDBVHSolutions.cpp:134
0x000000000490F5CF       40    EDBVHSolutions.cpp:134
0x000000000490F607       40    EDBVHSolutions.cpp:134
0x000000000490F63F       40    EDBVHSolutions.cpp:134
0x000000000490F677       40    EDBVHSolutions.cpp:134
0x000000000490F6AF       12    
0x000000000490F6CB       40    EDBVHSolutions.cpp:134
0x000000000490F703       12    
0x000000000490F71F       40    EDBVHSolutions.cpp:134
0x000000000490F757       40    EDBVHSolutions.cpp:134
0x000000000490F78F       12    
0x000000000490F7AB       40    EDBVHSolutions.cpp:134
0x000000000490F7E3       40    EDBVHSolutions.cpp:134
0x000000000490F81B       12    
0x000000000490F837       40    EDBVHSolutions.cpp:134
0x000000000490F86F       12    
0x000000000490F88B       40    EDBVHSolutions.cpp:134
0x000000000490F8C3       12    
0x000000000490F8DF       40    EDBVHSolutions.cpp:134
0x000000000490F917       40    EDBVHSolutions.cpp:134
0x000000000490F94F       40    EDBVHSolutions.cpp:134
0x000000000490F987       40    EDBVHSolutions.cpp:134
0x000000000490F9BF       12    
0x000000000490F9DB       40    EDBVHSolutions.cpp:134
0x000000000490FA13       12    
0x000000000490FA2F       40    EDBVHSolutions.cpp:134
0x000000000490FA67       40    EDBVHSolutions.cpp:134
0x000000000490FA9F       12    
0x000000000490FABB       40    EDBVHSolutions.cpp:134
0x000000000490FAF3       12    
0x000000000490FB0F       40    EDBVHSolutions.cpp:134
0x000000000490FB47       40    EDBVHSolutions.cpp:134
0x000000000490FB7F       40    EDBVHSolutions.cpp:134
0x000000000490FBB7       12    
0x000000000490FBD3       40    EDBVHSolutions.cpp:134
0x000000000490FC0B       12    
0x000000000490FC27       40    EDBVHSolutions.cpp:134
0x000000000490FC5F       40    EDBVHSolutions.cpp:134
0x000000000490FC97       12    
0x000000000490FCB3       40    EDBVHSolutions.cpp:134
0x000000000490FCEB       40    EDBVHSolutions.cpp:134
0x000000000490FD23       40    EDBVHSolutions.cpp:134
0x000000000490FD5B       40    EDBVHSolutions.cpp:134
0x000000000490FD93       12    
0x000000000490FDAF       40    EDBVHSolutions.cpp:134
0x000000000490FDE7       12    
0x000000000490FE03       40    EDBVHSolutions.cpp:134
0x000000000490FE3B       40    EDBVHSolutions.cpp:134
0x000000000490FE73       12    
0x000000000490FE8F       40    EDBVHSolutions.cpp:134
0x000000000490FEC7       12    
0x000000000490FEE3       40    EDBVHSolutions.cpp:134
0x000000000490FF1B       40    EDBVHSolutions.cpp:134
0x000000000490FF53       40    EDBVHSolutions.cpp:134
0x000000000490FF8B       12    
0x000000000490FFA7       40    EDBVHSolutions.cpp:134
0x000000000490FFDF       12    
0x000000000490FFFB       40    EDBVHSolutions.cpp:134
0x0000000004910033       40    EDBVHSolutions.cpp:134
0x000000000491006B       12    
0x0000000004910087       40    EDBVHSolutions.cpp:134
0x00000000049100BF       12    
0x00000000049100DB       40    EDBVHSolutions.cpp:134
0x0000000004910113       40    EDBVHSolutions.cpp:134
0x000000000491014B       40    EDBVHSolutions.cpp:134
0x0000000004910183       40    EDBVHSolutions.cpp:134
0x00000000049101BB       12    
0x00000000049101D7       40    EDBVHSolutions.cpp:134
0x000000000491020F       12    
0x000000000491022B       40    EDBVHSolutions.cpp:134
0x0000000004910263       40    EDBVHSolutions.cpp:134
0x000000000491029B       12    
0x00000000049102B7       40    EDBVHSolutions.cpp:134
0x00000000049102EF       12    
0x000000000491030B       40    EDBVHSolutions.cpp:134
0x0000000004910343       40    EDBVHSolutions.cpp:134
0x000000000491037B       40    EDBVHSolutions.cpp:134
0x00000000049103B3       12    
0x00000000049103CF       40    EDBVHSolutions.cpp:134
0x0000000004910407       12    
0x0000000004910423       40    EDBVHSolutions.cpp:134
0x000000000491045B       40    EDBVHSolutions.cpp:134
0x0000000004910493       12    
0x00000000049104AF       40    EDBVHSolutions.cpp:134
0x00000000049104E7       12    
0x0000000004910503       40    EDBVHSolutions.cpp:134
0x000000000491053B       40    EDBVHSolutions.cpp:134
0x0000000004910573       40    EDBVHSolutions.cpp:134
0x00000000049105AB       40    EDBVHSolutions.cpp:134
0x00000000049105E3       40    EDBVHSolutions.cpp:134
0x000000000491061B       40    EDBVHSolutions.cpp:134
0x0000000004910653       12    
0x000000000491066F       40    EDBVHSolutions.cpp:134
0x00000000049106A7       12    
0x00000000049106C3       40    EDBVHSolutions.cpp:134
0x00000000049106FB       40    EDBVHSolutions.cpp:134
0x0000000004910733       12    
0x000000000491074F       40    EDBVHSolutions.cpp:134
0x0000000004910787       12    
0x00000000049107A3       40    EDBVHSolutions.cpp:134
0x00000000049107DB       40    EDBVHSolutions.cpp:134
0x0000000004910813       40    EDBVHSolutions.cpp:134
0x000000000491084B       12    
0x0000000004910867       40    EDBVHSolutions.cpp:134
0x000000000491089F       12    
0x00000000049108BB       40    EDBVHSolutions.cpp:134
0x00000000049108F3       40    EDBVHSolutions.cpp:134
0x000000000491092B       12    
0x0000000004910947       40    EDBVHSolutions.cpp:134
0x000000000491097F       12    
0x000000000491099B       40    EDBVHSolutions.cpp:134
0x00000000049109D3       40    EDBVHSolutions.cpp:134
0x0000000004910A0B       12    
0x0000000004910A27       40    EDBVHSolutions.cpp:134
0x0000000004910A5F       40    EDBVHSolutions.cpp:134
0x0000000004910A97       40    EDBVHSolutions.cpp:134
0x0000000004910ACF       40    EDBVHSolutions.cpp:134
0x0000000004910B07       12    
0x0000000004910B23       40    EDBVHSolutions.cpp:134
0x0000000004910B5B       12    
0x0000000004910B77       40    EDBVHSolutions.cpp:134
0x0000000004910BAF       40    EDBVHSolutions.cpp:134
0x0000000004910BE7       12    
0x0000000004910C03       40    EDBVHSolutions.cpp:134
0x0000000004910C3B       12    
0x0000000004910C57       40    EDBVHSolutions.cpp:134
0x0000000004910C8F       40    EDBVHSolutions.cpp:134
0x0000000004910CC7       40    EDBVHSolutions.cpp:134
0x0000000004910CFF       12    
0x0000000004910D1B       40    EDBVHSolutions.cpp:134
0x0000000004910D53       12    
0x0000000004910D6F       40    EDBVHSolutions.cpp:134
0x0000000004910DA7       40    EDBVHSolutions.cpp:134
0x0000000004910DDF       12    
0x0000000004910DFB       40    EDBVHSolutions.cpp:134
0x0000000004910E33       12    
0x0000000004910E4F       40    EDBVHSolutions.cpp:134
0x0000000004910E87       40    EDBVHSolutions.cpp:134
0x0000000004910EBF       40    EDBVHSolutions.cpp:134
0x0000000004910EF7       40    EDBVHSolutions.cpp:134
0x0000000004910F2F       40    EDBVHSolutions.cpp:134
0x0000000004910F67       40    EDBVHSolutions.cpp:134
0x0000000004910F9F       12    
0x0000000004910FBB       40    EDBVHSolutions.cpp:134
0x0000000004910FF3       12    
0x000000000491100F       40    EDBVHSolutions.cpp:134
0x0000000004911047       40    EDBVHSolutions.cpp:134
0x000000000491107F       12    
0x000000000491109B       40    EDBVHSolutions.cpp:134
0x00000000049110D3       40    EDBVHSolutions.cpp:134
0x000000000491110B       12    
0x0000000004911127       40    EDBVHSolutions.cpp:134
0x000000000491115F       12    
0x000000000491117B       40    EDBVHSolutions.cpp:134
0x00000000049111B3       40    EDBVHSolutions.cpp:134
0x00000000049111EB       12    
0x0000000004911207       40    EDBVHSolutions.cpp:134
0x000000000491123F       12    
0x000000000491125B       40    EDBVHSolutions.cpp:134
0x0000000004911293       40    EDBVHSolutions.cpp:134
0x00000000049112CB       40    EDBVHSolutions.cpp:134
0x0000000004911303       40    EDBVHSolutions.cpp:134
0x000000000491133B       12    
0x0000000004911357       40    EDBVHSolutions.cpp:134
0x000000000491138F       12    
0x00000000049113AB       40    EDBVHSolutions.cpp:134
0x00000000049113E3       40    EDBVHSolutions.cpp:134
0x000000000491141B       12    
0x0000000004911437       40    EDBVHSolutions.cpp:134
0x000000000491146F       40    EDBVHSolutions.cpp:134
0x00000000049114A7       12    
0x00000000049114C3       40    EDBVHSolutions.cpp:134
0x00000000049114FB       12    
0x0000000004911517       40    EDBVHSolutions.cpp:134
0x000000000491154F       40    EDBVHSolutions.cpp:134
0x0000000004911587       40    EDBVHSolutions.cpp:134
0x00000000049115BF       12    
0x00000000049115DB       40    EDBVHSolutions.cpp:134
0x0000000004911613       12    
0x000000000491162F       40    EDBVHSolutions.cpp:134
0x0000000004911667       40    EDBVHSolutions.cpp:134
0x000000000491169F       12    
0x00000000049116BB       40    EDBVHSolutions.cpp:134
0x00000000049116F3       40    EDBVHSolutions.cpp:134
0x000000000491172B       40    EDBVHSolutions.cpp:134
0x0000000004911763       40    EDBVHSolutions.cpp:134
0x000000000491179B       12    
0x00000000049117B7       40    EDBVHSolutions.cpp:134
0x00000000049117EF       12    
0x000000000491180B       40    EDBVHSolutions.cpp:134
0x0000000004911843       40    EDBVHSolutions.cpp:134
0x000000000491187B       12    
0x0000000004911897       40    EDBVHSolutions.cpp:134
0x00000000049118CF       12    
0x00000000049118EB       40    EDBVHSolutions.cpp:134
0x0000000004911923       40    EDBVHSolutions.cpp:134
0x000000000491195B       12    
0x0000000004911977       40    EDBVHSolutions.cpp:134
0x00000000049119AF       12    
0x00000000049119CB       40    EDBVHSolutions.cpp:134
0x0000000004911A03       40    EDBVHSolutions.cpp:134
0x0000000004911A3B       40    EDBVHSolutions.cpp:134
0x0000000004911A73       40    EDBVHSolutions.cpp:134
0x0000000004911AAB       12    
0x0000000004911AC7       40    EDBVHSolutions.cpp:134
0x0000000004911AFF       12    
0x0000000004911B1B       40    EDBVHSolutions.cpp:134
0x0000000004911B53       40    EDBVHSolutions.cpp:134
0x0000000004911B8B       12    
0x0000000004911BA7       40    EDBVHSolutions.cpp:134
0x0000000004911BDF       12    
0x0000000004911BFB       40    EDBVHSolutions.cpp:134
0x0000000004911C33       40    EDBVHSolutions.cpp:134
0x0000000004911C6B       40    EDBVHSolutions.cpp:134
0x0000000004911CA3       40    EDBVHSolutions.cpp:134
0x0000000004911CDB       40    EDBVHSolutions.cpp:134
0x0000000004911D13       12    
0x0000000004911D2F       40    EDBVHSolutions.cpp:134
0x0000000004911D67       12    
0x0000000004911D83       40    EDBVHSolutions.cpp:134
0x0000000004911DBB       40    EDBVHSolutions.cpp:134
0x0000000004911DF3       12    
0x0000000004911E0F       40    EDBVHSolutions.cpp:134
0x0000000004911E47       12    
0x0000000004911E63       40    EDBVHSolutions.cpp:134
0x0000000004911E9B       12    
0x0000000004911EB7       40    EDBVHSolutions.cpp:134
0x0000000004911EEF       40    EDBVHSolutions.cpp:134
0x0000000004911F27       40    EDBVHSolutions.cpp:134
0x0000000004911F5F       40    EDBVHSolutions.cpp:134
0x0000000004911F97       12    
0x0000000004911FB3       40    EDBVHSolutions.cpp:134
0x0000000004911FEB       12    
0x0000000004912007       40    EDBVHSolutions.cpp:134
0x000000000491203F       40    EDBVHSolutions.cpp:134
0x0000000004912077       12    
0x0000000004912093       40    EDBVHSolutions.cpp:134
0x00000000049120CB       12    
0x00000000049120E7       40    EDBVHSolutions.cpp:134
0x000000000491211F       40    EDBVHSolutions.cpp:134
0x0000000004912157       12    
0x0000000004912173       40    EDBVHSolutions.cpp:134
0x00000000049121AB       40    EDBVHSolutions.cpp:134
0x00000000049121E3       40    EDBVHSolutions.cpp:134
0x000000000491221B       40    EDBVHSolutions.cpp:134
0x0000000004912253       12    
0x000000000491226F       40    EDBVHSolutions.cpp:134
0x00000000049122A7       12    
0x00000000049122C3       40    EDBVHSolutions.cpp:134
0x00000000049122FB       40    EDBVHSolutions.cpp:134
0x0000000004912333       12    
0x000000000491234F       40    EDBVHSolutions.cpp:134
0x0000000004912387       12    
0x00000000049123A3       40    EDBVHSolutions.cpp:134
0x00000000049123DB       40    EDBVHSolutions.cpp:134
0x0000000004912413       12    
0x000000000491242F       40    EDBVHSolutions.cpp:134
0x0000000004912467       12    
0x0000000004912483       40    EDBVHSolutions.cpp:134
0x00000000049124BB       40    EDBVHSolutions.cpp:134
0x00000000049124F3       40    EDBVHSolutions.cpp:134
0x000000000491252B       40    EDBVHSolutions.cpp:134
0x0000000004912563       12    
0x000000000491257F       40    EDBVHSolutions.cpp:134
0x00000000049125B7       12    
0x00000000049125D3       40    EDBVHSolutions.cpp:134
0x000000000491260B       40    EDBVHSolutions.cpp:134
0x0000000004912643       12    
0x000000000491265F       40    EDBVHSolutions.cpp:134
0x0000000004912697       12    
0x00000000049126B3       40    EDBVHSolutions.cpp:134
0x00000000049126EB       40    EDBVHSolutions.cpp:134
0x0000000004912723       40    EDBVHSolutions.cpp:134
0x000000000491275B       40    EDBVHSolutions.cpp:134
0x0000000004912793       40    EDBVHSolutions.cpp:134
0x00000000049127CB       40    EDBVHSolutions.cpp:134
0x0000000004912803       40    EDBVHSolutions.cpp:134
0x000000000491283B       40    EDBVHSolutions.cpp:134
0x0000000004912873       40    EDBVHSolutions.cpp:134
0x00000000049128AB       12    
0x00000000049128C7       40    EDBVHSolutions.cpp:134
0x00000000049128FF       12    
0x000000000491291B       40    EDBVHSolutions.cpp:134
0x0000000004912953       12    
0x000000000491296F       40    EDBVHSolutions.cpp:134
0x00000000049129A7       40    EDBVHSolutions.cpp:134
0x00000000049129DF       40    EDBVHSolutions.cpp:134
0x0000000004912A17       12    
0x0000000004912A33       40    EDBVHSolutions.cpp:134
0x0000000004912A6B       12    
0x0000000004912A87       40    EDBVHSolutions.cpp:134
0x0000000004912ABF       40    EDBVHSolutions.cpp:134
0x0000000004912AF7       40    EDBVHSolutions.cpp:134
0x0000000004912B2F       12    
0x0000000004912B4B       40    EDBVHSolutions.cpp:134
0x0000000004912B83       12    
0x0000000004912B9F       40    EDBVHSolutions.cpp:134
0x0000000004912BD7       12    
0x0000000004912BF3       40    EDBVHSolutions.cpp:134
0x0000000004912C2B       40    EDBVHSolutions.cpp:134
0x0000000004912C63       40    EDBVHSolutions.cpp:134
0x0000000004912C9B       12    
0x0000000004912CB7       40    EDBVHSolutions.cpp:134
0x0000000004912CEF       12    
0x0000000004912D0B       40    EDBVHSolutions.cpp:134
0x0000000004912D43       12    
0x0000000004912D5F       40    EDBVHSolutions.cpp:134
0x0000000004912D97       40    EDBVHSolutions.cpp:134
0x0000000004912DCF       40    EDBVHSolutions.cpp:134
0x0000000004912E07       40    EDBVHSolutions.cpp:134
0x0000000004912E3F       40    EDBVHSolutions.cpp:134
0x0000000004912E77       12    
0x0000000004912E93       40    EDBVHSolutions.cpp:134
0x0000000004912ECB       12    
0x0000000004912EE7       40    EDBVHSolutions.cpp:134
0x0000000004912F1F       40    EDBVHSolutions.cpp:134
0x0000000004912F57       12    
0x0000000004912F73       40    EDBVHSolutions.cpp:134
0x0000000004912FAB       40    EDBVHSolutions.cpp:134
0x0000000004912FE3       12    
0x0000000004912FFF       40    EDBVHSolutions.cpp:134
0x0000000004913037       12    
0x0000000004913053       40    EDBVHSolutions.cpp:134
0x000000000491308B       40    EDBVHSolutions.cpp:134
0x00000000049130C3       12    
0x00000000049130DF       40    EDBVHSolutions.cpp:134
0x0000000004913117       40    EDBVHSolutions.cpp:134
0x000000000491314F       40    EDBVHSolutions.cpp:134
0x0000000004913187       12    
0x00000000049131A3       40    EDBVHSolutions.cpp:134
0x00000000049131DB       12    
0x00000000049131F7       40    EDBVHSolutions.cpp:134
0x000000000491322F       40    EDBVHSolutions.cpp:134
0x0000000004913267       12    
0x0000000004913283       40    EDBVHSolutions.cpp:134
0x00000000049132BB       40    EDBVHSolutions.cpp:134
0x00000000049132F3       12    
0x000000000491330F       40    EDBVHSolutions.cpp:134
0x0000000004913347       12    
0x0000000004913363       40    EDBVHSolutions.cpp:134
0x000000000491339B       40    EDBVHSolutions.cpp:134
0x00000000049133D3       12    
0x00000000049133EF       40    EDBVHSolutions.cpp:134
0x0000000004913427       12    
0x0000000004913443       40    EDBVHSolutions.cpp:134
0x000000000491347B       40    EDBVHSolutions.cpp:134
0x00000000049134B3       40    EDBVHSolutions.cpp:134
0x00000000049134EB       40    EDBVHSolutions.cpp:134
0x0000000004913523       40    EDBVHSolutions.cpp:134
0x000000000491355B       40    EDBVHSolutions.cpp:134
0x0000000004913593       12    
0x00000000049135AF       40    EDBVHSolutions.cpp:134
0x00000000049135E7       12    
0x0000000004913603       40    EDBVHSolutions.cpp:134
0x000000000491363B       12    
0x0000000004913657       40    EDBVHSolutions.cpp:134
0x000000000491368F       40    EDBVHSolutions.cpp:134
0x00000000049136C7       40    EDBVHSolutions.cpp:134
